task_id,model,architecture,metric,value,passed,parse_valid,entry_point_present
HumanEval/13,gpt-4o,Debugger,halstead_effort,2.3774437510817346,True,True,True
HumanEval/14,gpt-4o,Debugger,loc,4,True,True,True
HumanEval/14,gpt-4o,Debugger,sloc,3,True,True,True
HumanEval/14,gpt-4o,Debugger,comments,0,True,True,True
HumanEval/14,gpt-4o,Debugger,multi,0,True,True,True
HumanEval/14,gpt-4o,Debugger,blank,1,True,True,True
HumanEval/14,gpt-4o,Debugger,cc,2,True,True,True
HumanEval/14,gpt-4o,Debugger,halstead_volume,4.754887502163469,True,True,True
HumanEval/14,gpt-4o,Debugger,halstead_difficulty,0.5,True,True,True
HumanEval/14,gpt-4o,Debugger,halstead_effort,2.3774437510817346,True,True,True
HumanEval/15,gpt-4o,Debugger,loc,2,True,True,True
HumanEval/15,gpt-4o,Debugger,sloc,2,True,True,True
HumanEval/15,gpt-4o,Debugger,comments,0,True,True,True
HumanEval/15,gpt-4o,Debugger,multi,0,True,True,True
HumanEval/15,gpt-4o,Debugger,blank,0,True,True,True
HumanEval/15,gpt-4o,Debugger,cc,2,True,True,True
HumanEval/15,gpt-4o,Debugger,halstead_volume,4.754887502163469,True,True,True
HumanEval/15,gpt-4o,Debugger,halstead_difficulty,0.5,True,True,True
HumanEval/15,gpt-4o,Debugger,halstead_effort,2.3774437510817346,True,True,True
HumanEval/16,gpt-4o,Debugger,loc,2,True,True,True
HumanEval/16,gpt-4o,Debugger,sloc,2,True,True,True
HumanEval/16,gpt-4o,Debugger,comments,0,True,True,True
HumanEval/16,gpt-4o,Debugger,multi,0,True,True,True
HumanEval/16,gpt-4o,Debugger,blank,0,True,True,True
HumanEval/16,gpt-4o,Debugger,cc,1,True,True,True
HumanEval/16,gpt-4o,Debugger,halstead_volume,0,True,True,True
HumanEval/16,gpt-4o,Debugger,halstead_difficulty,0,True,True,True
HumanEval/16,gpt-4o,Debugger,halstead_effort,0,True,True,True
HumanEval/17,gpt-4o,Debugger,loc,6,True,True,True
HumanEval/17,gpt-4o,Debugger,sloc,5,True,True,True
HumanEval/17,gpt-4o,Debugger,comments,0,True,True,True
HumanEval/17,gpt-4o,Debugger,multi,0,True,True,True
HumanEval/17,gpt-4o,Debugger,blank,1,True,True,True
HumanEval/17,gpt-4o,Debugger,cc,2,True,True,True
HumanEval/17,gpt-4o,Debugger,halstead_volume,0,True,True,True
HumanEval/17,gpt-4o,Debugger,halstead_difficulty,0,True,True,True
HumanEval/17,gpt-4o,Debugger,halstead_effort,0,True,True,True
HumanEval/18,gpt-4o,Debugger,loc,2,True,True,True
HumanEval/18,gpt-4o,Debugger,sloc,2,True,True,True
HumanEval/18,gpt-4o,Debugger,comments,0,True,True,True
HumanEval/18,gpt-4o,Debugger,multi,0,True,True,True
HumanEval/18,gpt-4o,Debugger,blank,0,True,True,True
HumanEval/18,gpt-4o,Debugger,cc,3,True,True,True
HumanEval/18,gpt-4o,Debugger,halstead_volume,0,True,True,True
HumanEval/18,gpt-4o,Debugger,halstead_difficulty,0,True,True,True
HumanEval/18,gpt-4o,Debugger,halstead_effort,0,True,True,True
HumanEval/19,gpt-4o,Debugger,loc,10,True,True,True
HumanEval/19,gpt-4o,Debugger,sloc,9,True,True,True
HumanEval/19,gpt-4o,Debugger,comments,0,True,True,True
HumanEval/19,gpt-4o,Debugger,multi,0,True,True,True
HumanEval/19,gpt-4o,Debugger,blank,1,True,True,True
HumanEval/19,gpt-4o,Debugger,cc,1,True,True,True
HumanEval/19,gpt-4o,Debugger,halstead_volume,0,True,True,True
HumanEval/19,gpt-4o,Debugger,halstead_difficulty,0,True,True,True
HumanEval/19,gpt-4o,Debugger,halstead_effort,0,True,True,True
HumanEval/20,gpt-4o,Debugger,loc,12,True,True,True
HumanEval/20,gpt-4o,Debugger,sloc,11,True,True,True
HumanEval/20,gpt-4o,Debugger,comments,0,True,True,True
HumanEval/20,gpt-4o,Debugger,multi,0,True,True,True
HumanEval/20,gpt-4o,Debugger,blank,1,True,True,True
HumanEval/20,gpt-4o,Debugger,cc,3,True,True,True
HumanEval/20,gpt-4o,Debugger,halstead_volume,49.82892142331044,True,True,True
HumanEval/20,gpt-4o,Debugger,halstead_difficulty,2.142857142857143,True,True,True
HumanEval/20,gpt-4o,Debugger,halstead_effort,106.77626019280808,True,True,True
HumanEval/21,gpt-4o,Debugger,loc,6,True,True,True
HumanEval/21,gpt-4o,Debugger,sloc,5,True,True,True
HumanEval/21,gpt-4o,Debugger,comments,0,True,True,True
HumanEval/21,gpt-4o,Debugger,multi,0,True,True,True
HumanEval/21,gpt-4o,Debugger,blank,1,True,True,True
HumanEval/21,gpt-4o,Debugger,cc,2,True,True,True
HumanEval/21,gpt-4o,Debugger,halstead_volume,25.26619429851844,True,True,True
HumanEval/21,gpt-4o,Debugger,halstead_difficulty,1.2,True,True,True
HumanEval/21,gpt-4o,Debugger,halstead_effort,30.319433158222125,True,True,True
HumanEval/22,gpt-4o,Debugger,loc,4,True,True,True
HumanEval/22,gpt-4o,Debugger,sloc,3,True,True,True
HumanEval/22,gpt-4o,Debugger,comments,0,True,True,True
HumanEval/22,gpt-4o,Debugger,multi,0,True,True,True
HumanEval/22,gpt-4o,Debugger,blank,1,True,True,True
HumanEval/22,gpt-4o,Debugger,cc,3,True,True,True
HumanEval/22,gpt-4o,Debugger,halstead_volume,0,True,True,True
HumanEval/22,gpt-4o,Debugger,halstead_difficulty,0,True,True,True
HumanEval/22,gpt-4o,Debugger,halstead_effort,0,True,True,True
HumanEval/23,gpt-4o,Debugger,loc,2,True,True,True
HumanEval/23,gpt-4o,Debugger,sloc,2,True,True,True
HumanEval/23,gpt-4o,Debugger,comments,0,True,True,True
HumanEval/23,gpt-4o,Debugger,multi,0,True,True,True
HumanEval/23,gpt-4o,Debugger,blank,0,True,True,True
HumanEval/23,gpt-4o,Debugger,cc,1,True,True,True
HumanEval/23,gpt-4o,Debugger,halstead_volume,0,True,True,True
HumanEval/23,gpt-4o,Debugger,halstead_difficulty,0,True,True,True
HumanEval/23,gpt-4o,Debugger,halstead_effort,0,True,True,True
HumanEval/24,gpt-4o,Debugger,loc,4,True,True,True
HumanEval/24,gpt-4o,Debugger,sloc,4,True,True,True
HumanEval/24,gpt-4o,Debugger,comments,0,True,True,True
HumanEval/24,gpt-4o,Debugger,multi,0,True,True,True
HumanEval/24,gpt-4o,Debugger,blank,0,True,True,True
HumanEval/24,gpt-4o,Debugger,cc,3,True,True,True
HumanEval/24,gpt-4o,Debugger,halstead_volume,36.541209043760986,True,True,True
HumanEval/24,gpt-4o,Debugger,halstead_difficulty,2.3333333333333335,True,True,True
HumanEval/24,gpt-4o,Debugger,halstead_effort,85.26282110210897,True,True,True
HumanEval/25,gpt-4o,Debugger,loc,11,True,True,True
HumanEval/25,gpt-4o,Debugger,sloc,10,True,True,True
HumanEval/25,gpt-4o,Debugger,comments,0,True,True,True
HumanEval/25,gpt-4o,Debugger,multi,0,True,True,True
HumanEval/25,gpt-4o,Debugger,blank,1,True,True,True
HumanEval/25,gpt-4o,Debugger,cc,3,True,True,True
HumanEval/25,gpt-4o,Debugger,halstead_volume,49.82892142331044,True,True,True
HumanEval/25,gpt-4o,Debugger,halstead_difficulty,5.0,True,True,True
HumanEval/25,gpt-4o,Debugger,halstead_effort,249.1446071165522,True,True,True
HumanEval/26,gpt-4o,Debugger,loc,4,True,True,True
HumanEval/26,gpt-4o,Debugger,sloc,3,True,True,True
HumanEval/26,gpt-4o,Debugger,comments,0,True,True,True
HumanEval/26,gpt-4o,Debugger,multi,0,True,True,True
HumanEval/26,gpt-4o,Debugger,blank,1,True,True,True
HumanEval/26,gpt-4o,Debugger,cc,3,True,True,True
HumanEval/26,gpt-4o,Debugger,halstead_volume,4.754887502163469,True,True,True
HumanEval/26,gpt-4o,Debugger,halstead_difficulty,0.5,True,True,True
HumanEval/26,gpt-4o,Debugger,halstead_effort,2.3774437510817346,True,True,True
HumanEval/27,gpt-4o,Debugger,loc,2,True,True,True
HumanEval/27,gpt-4o,Debugger,sloc,2,True,True,True
HumanEval/27,gpt-4o,Debugger,comments,0,True,True,True
HumanEval/27,gpt-4o,Debugger,multi,0,True,True,True
HumanEval/27,gpt-4o,Debugger,blank,0,True,True,True
HumanEval/27,gpt-4o,Debugger,cc,1,True,True,True
HumanEval/27,gpt-4o,Debugger,halstead_volume,0,True,True,True
HumanEval/27,gpt-4o,Debugger,halstead_difficulty,0,True,True,True
HumanEval/27,gpt-4o,Debugger,halstead_effort,0,True,True,True
HumanEval/28,gpt-4o,Debugger,loc,4,True,True,True
HumanEval/28,gpt-4o,Debugger,sloc,3,True,True,True
HumanEval/28,gpt-4o,Debugger,comments,0,True,True,True
HumanEval/28,gpt-4o,Debugger,multi,0,True,True,True
HumanEval/28,gpt-4o,Debugger,blank,1,True,True,True
HumanEval/28,gpt-4o,Debugger,cc,1,True,True,True
HumanEval/28,gpt-4o,Debugger,halstead_volume,0,True,True,True
HumanEval/28,gpt-4o,Debugger,halstead_difficulty,0,True,True,True
HumanEval/28,gpt-4o,Debugger,halstead_effort,0,True,True,True
HumanEval/29,gpt-4o,Debugger,loc,4,True,True,True
HumanEval/29,gpt-4o,Debugger,sloc,3,True,True,True
HumanEval/29,gpt-4o,Debugger,comments,0,True,True,True
HumanEval/29,gpt-4o,Debugger,multi,0,True,True,True
HumanEval/29,gpt-4o,Debugger,blank,1,True,True,True
HumanEval/29,gpt-4o,Debugger,cc,3,True,True,True
HumanEval/29,gpt-4o,Debugger,halstead_volume,0,True,True,True
HumanEval/29,gpt-4o,Debugger,halstead_difficulty,0,True,True,True
HumanEval/29,gpt-4o,Debugger,halstead_effort,0,True,True,True
HumanEval/30,gpt-4o,Debugger,loc,2,True,True,True
HumanEval/30,gpt-4o,Debugger,sloc,2,True,True,True
HumanEval/30,gpt-4o,Debugger,comments,0,True,True,True
HumanEval/30,gpt-4o,Debugger,multi,0,True,True,True
HumanEval/30,gpt-4o,Debugger,blank,0,True,True,True
HumanEval/30,gpt-4o,Debugger,cc,3,True,True,True
HumanEval/30,gpt-4o,Debugger,halstead_volume,4.754887502163469,True,True,True
HumanEval/30,gpt-4o,Debugger,halstead_difficulty,0.5,True,True,True
HumanEval/30,gpt-4o,Debugger,halstead_effort,2.3774437510817346,True,True,True
HumanEval/31,gpt-4o,Debugger,loc,13,True,True,True
HumanEval/31,gpt-4o,Debugger,sloc,13,True,True,True
HumanEval/31,gpt-4o,Debugger,comments,0,True,True,True
HumanEval/31,gpt-4o,Debugger,multi,0,True,True,True
HumanEval/31,gpt-4o,Debugger,blank,0,True,True,True
HumanEval/31,gpt-4o,Debugger,cc,8,True,True,True
HumanEval/31,gpt-4o,Debugger,halstead_volume,217.13097389073664,True,True,True
HumanEval/31,gpt-4o,Debugger,halstead_difficulty,5.647058823529412,True,True,True
HumanEval/31,gpt-4o,Debugger,halstead_effort,1226.1513819712188,True,True,True
HumanEval/32,gpt-4o,Debugger,loc,8,True,True,True
HumanEval/32,gpt-4o,Debugger,sloc,6,True,True,True
HumanEval/32,gpt-4o,Debugger,comments,0,True,True,True
HumanEval/32,gpt-4o,Debugger,multi,0,True,True,True
HumanEval/32,gpt-4o,Debugger,blank,2,True,True,True
HumanEval/32,gpt-4o,Debugger,cc,3,True,True,True
HumanEval/32,gpt-4o,Debugger,halstead_volume,11.60964047443681,True,True,True
HumanEval/32,gpt-4o,Debugger,halstead_difficulty,1.0,True,True,True
HumanEval/32,gpt-4o,Debugger,halstead_effort,11.60964047443681,True,True,True
HumanEval/33,gpt-4o,Debugger,loc,7,True,True,True
HumanEval/33,gpt-4o,Debugger,sloc,7,True,True,True
HumanEval/33,gpt-4o,Debugger,comments,0,True,True,True
HumanEval/33,gpt-4o,Debugger,multi,0,True,True,True
HumanEval/33,gpt-4o,Debugger,blank,0,True,True,True
HumanEval/33,gpt-4o,Debugger,cc,5,True,True,True
HumanEval/33,gpt-4o,Debugger,halstead_volume,15.509775004326936,True,True,True
HumanEval/33,gpt-4o,Debugger,halstead_difficulty,1.0,True,True,True
HumanEval/33,gpt-4o,Debugger,halstead_effort,15.509775004326936,True,True,True
HumanEval/34,gpt-4o,Debugger,loc,2,True,True,True
HumanEval/34,gpt-4o,Debugger,sloc,2,True,True,True
HumanEval/34,gpt-4o,Debugger,comments,0,True,True,True
HumanEval/34,gpt-4o,Debugger,multi,0,True,True,True
HumanEval/34,gpt-4o,Debugger,blank,0,True,True,True
HumanEval/34,gpt-4o,Debugger,cc,1,True,True,True
HumanEval/34,gpt-4o,Debugger,halstead_volume,0,True,True,True
HumanEval/34,gpt-4o,Debugger,halstead_difficulty,0,True,True,True
HumanEval/34,gpt-4o,Debugger,halstead_effort,0,True,True,True
HumanEval/35,gpt-4o,Debugger,loc,2,True,True,True
HumanEval/35,gpt-4o,Debugger,sloc,2,True,True,True
HumanEval/35,gpt-4o,Debugger,comments,0,True,True,True
HumanEval/35,gpt-4o,Debugger,multi,0,True,True,True
HumanEval/35,gpt-4o,Debugger,blank,0,True,True,True
HumanEval/35,gpt-4o,Debugger,cc,1,True,True,True
HumanEval/35,gpt-4o,Debugger,halstead_volume,0,True,True,True
HumanEval/35,gpt-4o,Debugger,halstead_difficulty,0,True,True,True
HumanEval/35,gpt-4o,Debugger,halstead_effort,0,True,True,True
HumanEval/36,gpt-4o,Debugger,loc,2,True,True,True
HumanEval/36,gpt-4o,Debugger,sloc,2,True,True,True
HumanEval/36,gpt-4o,Debugger,comments,0,True,True,True
HumanEval/36,gpt-4o,Debugger,multi,0,True,True,True
HumanEval/36,gpt-4o,Debugger,blank,0,True,True,True
HumanEval/36,gpt-4o,Debugger,cc,4,True,True,True
HumanEval/36,gpt-4o,Debugger,halstead_volume,51.89147427955947,True,True,True
HumanEval/36,gpt-4o,Debugger,halstead_difficulty,1.875,True,True,True
HumanEval/36,gpt-4o,Debugger,halstead_effort,97.296514274174,True,True,True
HumanEval/37,gpt-4o,Debugger,loc,7,True,True,True
HumanEval/37,gpt-4o,Debugger,sloc,7,True,True,True
HumanEval/37,gpt-4o,Debugger,comments,0,True,True,True
HumanEval/37,gpt-4o,Debugger,multi,0,True,True,True
HumanEval/37,gpt-4o,Debugger,blank,0,True,True,True
HumanEval/37,gpt-4o,Debugger,cc,3,True,True,True
HumanEval/37,gpt-4o,Debugger,halstead_volume,4.754887502163469,True,True,True
HumanEval/37,gpt-4o,Debugger,halstead_difficulty,0.5,True,True,True
HumanEval/37,gpt-4o,Debugger,halstead_effort,2.3774437510817346,True,True,True
HumanEval/38,gpt-4o,Debugger,loc,9,True,True,True
HumanEval/38,gpt-4o,Debugger,sloc,8,True,True,True
HumanEval/38,gpt-4o,Debugger,comments,0,True,True,True
HumanEval/38,gpt-4o,Debugger,multi,0,True,True,True
HumanEval/38,gpt-4o,Debugger,blank,1,True,True,True
HumanEval/38,gpt-4o,Debugger,cc,8,True,True,True
HumanEval/38,gpt-4o,Debugger,halstead_volume,210.90827503317323,True,True,True
HumanEval/38,gpt-4o,Debugger,halstead_difficulty,3.9473684210526314,True,True,True
HumanEval/38,gpt-4o,Debugger,halstead_effort,832.5326646046311,True,True,True
HumanEval/39,gpt-4o,Debugger,loc,31,True,True,True
HumanEval/39,gpt-4o,Debugger,sloc,28,True,True,True
HumanEval/39,gpt-4o,Debugger,comments,0,True,True,True
HumanEval/39,gpt-4o,Debugger,multi,0,True,True,True
HumanEval/39,gpt-4o,Debugger,blank,3,True,True,True
HumanEval/39,gpt-4o,Debugger,cc,4,True,True,True
HumanEval/39,gpt-4o,Debugger,halstead_volume,274.01923055728344,True,True,True
HumanEval/39,gpt-4o,Debugger,halstead_difficulty,5.181818181818182,True,True,True
HumanEval/39,gpt-4o,Debugger,halstead_effort,1419.9178310695595,True,True,True
HumanEval/40,gpt-4o,Debugger,loc,8,True,True,True
HumanEval/40,gpt-4o,Debugger,sloc,8,True,True,True
HumanEval/40,gpt-4o,Debugger,comments,0,True,True,True
HumanEval/40,gpt-4o,Debugger,multi,0,True,True,True
HumanEval/40,gpt-4o,Debugger,blank,0,True,True,True
HumanEval/40,gpt-4o,Debugger,cc,5,True,True,True
HumanEval/40,gpt-4o,Debugger,halstead_volume,51.89147427955947,True,True,True
HumanEval/40,gpt-4o,Debugger,halstead_difficulty,1.1111111111111112,True,True,True
HumanEval/40,gpt-4o,Debugger,halstead_effort,57.65719364395497,True,True,True
HumanEval/41,gpt-4o,Debugger,loc,2,True,True,True
HumanEval/41,gpt-4o,Debugger,sloc,2,True,True,True
HumanEval/41,gpt-4o,Debugger,comments,0,True,True,True
HumanEval/41,gpt-4o,Debugger,multi,0,True,True,True
HumanEval/41,gpt-4o,Debugger,blank,0,True,True,True
HumanEval/41,gpt-4o,Debugger,cc,1,True,True,True
HumanEval/41,gpt-4o,Debugger,halstead_volume,3.0,True,True,True
HumanEval/41,gpt-4o,Debugger,halstead_difficulty,1.0,True,True,True
HumanEval/41,gpt-4o,Debugger,halstead_effort,3.0,True,True,True
HumanEval/42,gpt-4o,Debugger,loc,2,True,True,True
HumanEval/42,gpt-4o,Debugger,sloc,2,True,True,True
HumanEval/42,gpt-4o,Debugger,comments,0,True,True,True
HumanEval/42,gpt-4o,Debugger,multi,0,True,True,True
HumanEval/42,gpt-4o,Debugger,blank,0,True,True,True
HumanEval/42,gpt-4o,Debugger,cc,2,True,True,True
HumanEval/42,gpt-4o,Debugger,halstead_volume,4.754887502163469,True,True,True
HumanEval/42,gpt-4o,Debugger,halstead_difficulty,0.5,True,True,True
HumanEval/42,gpt-4o,Debugger,halstead_effort,2.3774437510817346,True,True,True
HumanEval/43,gpt-4o,Debugger,loc,7,True,True,True
HumanEval/43,gpt-4o,Debugger,sloc,7,True,True,True
HumanEval/43,gpt-4o,Debugger,comments,0,True,True,True
HumanEval/43,gpt-4o,Debugger,multi,0,True,True,True
HumanEval/43,gpt-4o,Debugger,blank,0,True,True,True
HumanEval/43,gpt-4o,Debugger,cc,3,True,True,True
HumanEval/43,gpt-4o,Debugger,halstead_volume,11.60964047443681,True,True,True
HumanEval/43,gpt-4o,Debugger,halstead_difficulty,1.0,True,True,True
HumanEval/43,gpt-4o,Debugger,halstead_effort,11.60964047443681,True,True,True
HumanEval/44,gpt-4o,Debugger,loc,8,True,True,True
HumanEval/44,gpt-4o,Debugger,sloc,8,True,True,True
HumanEval/44,gpt-4o,Debugger,comments,0,True,True,True
HumanEval/44,gpt-4o,Debugger,multi,0,True,True,True
HumanEval/44,gpt-4o,Debugger,blank,0,True,True,True
HumanEval/44,gpt-4o,Debugger,cc,3,True,True,True
HumanEval/44,gpt-4o,Debugger,halstead_volume,23.264662506490403,True,True,True
HumanEval/44,gpt-4o,Debugger,halstead_difficulty,3.0,True,True,True
HumanEval/44,gpt-4o,Debugger,halstead_effort,69.79398751947122,True,True,True
HumanEval/45,gpt-4o,Debugger,loc,2,True,True,True
HumanEval/45,gpt-4o,Debugger,sloc,2,True,True,True
HumanEval/45,gpt-4o,Debugger,comments,0,True,True,True
HumanEval/45,gpt-4o,Debugger,multi,0,True,True,True
HumanEval/45,gpt-4o,Debugger,blank,0,True,True,True
HumanEval/45,gpt-4o,Debugger,cc,1,True,True,True
HumanEval/45,gpt-4o,Debugger,halstead_volume,13.931568569324174,True,True,True
HumanEval/45,gpt-4o,Debugger,halstead_difficulty,0.5,True,True,True
HumanEval/45,gpt-4o,Debugger,halstead_effort,6.965784284662087,True,True,True
HumanEval/46,gpt-4o,Debugger,loc,9,True,True,True
HumanEval/46,gpt-4o,Debugger,sloc,9,True,True,True
HumanEval/46,gpt-4o,Debugger,comments,0,True,True,True
HumanEval/46,gpt-4o,Debugger,multi,0,True,True,True
HumanEval/46,gpt-4o,Debugger,blank,0,True,True,True
HumanEval/46,gpt-4o,Debugger,cc,6,True,True,True
HumanEval/46,gpt-4o,Debugger,halstead_volume,114.44895955500952,True,True,True
HumanEval/46,gpt-4o,Debugger,halstead_difficulty,2.0357142857142856,True,True,True
HumanEval/46,gpt-4o,Debugger,halstead_effort,232.98538195126937,True,True,True
HumanEval/47,gpt-4o,Debugger,loc,8,True,True,True
HumanEval/47,gpt-4o,Debugger,sloc,8,True,True,True
HumanEval/47,gpt-4o,Debugger,comments,0,True,True,True
HumanEval/47,gpt-4o,Debugger,multi,0,True,True,True
HumanEval/47,gpt-4o,Debugger,blank,0,True,True,True
HumanEval/47,gpt-4o,Debugger,cc,2,True,True,True
HumanEval/47,gpt-4o,Debugger,halstead_volume,70.32403072095333,True,True,True
HumanEval/47,gpt-4o,Debugger,halstead_difficulty,4.0,True,True,True
HumanEval/47,gpt-4o,Debugger,halstead_effort,281.2961228838133,True,True,True
HumanEval/48,gpt-4o,Debugger,loc,2,True,True,True
HumanEval/48,gpt-4o,Debugger,sloc,2,True,True,True
HumanEval/48,gpt-4o,Debugger,comments,0,True,True,True
HumanEval/48,gpt-4o,Debugger,multi,0,True,True,True
HumanEval/48,gpt-4o,Debugger,blank,0,True,True,True
HumanEval/48,gpt-4o,Debugger,cc,1,True,True,True
HumanEval/48,gpt-4o,Debugger,halstead_volume,11.60964047443681,True,True,True
HumanEval/48,gpt-4o,Debugger,halstead_difficulty,1.0,True,True,True
HumanEval/48,gpt-4o,Debugger,halstead_effort,11.60964047443681,True,True,True
HumanEval/49,gpt-4o,Debugger,loc,2,True,True,True
HumanEval/49,gpt-4o,Debugger,sloc,2,True,True,True
HumanEval/49,gpt-4o,Debugger,comments,0,True,True,True
HumanEval/49,gpt-4o,Debugger,multi,0,True,True,True
HumanEval/49,gpt-4o,Debugger,blank,0,True,True,True
HumanEval/49,gpt-4o,Debugger,cc,1,True,True,True
HumanEval/49,gpt-4o,Debugger,halstead_volume,0,True,True,True
HumanEval/49,gpt-4o,Debugger,halstead_difficulty,0,True,True,True
HumanEval/49,gpt-4o,Debugger,halstead_effort,0,True,True,True
HumanEval/50,gpt-4o,Debugger,loc,5,True,True,True
HumanEval/50,gpt-4o,Debugger,sloc,4,True,True,True
HumanEval/50,gpt-4o,Debugger,comments,0,True,True,True
HumanEval/50,gpt-4o,Debugger,multi,0,True,True,True
HumanEval/50,gpt-4o,Debugger,blank,1,True,True,True
HumanEval/50,gpt-4o,Debugger,cc,4,True,True,True
HumanEval/50,gpt-4o,Debugger,halstead_volume,101.95026032264605,True,True,True
HumanEval/50,gpt-4o,Debugger,halstead_difficulty,1.5,True,True,True
HumanEval/50,gpt-4o,Debugger,halstead_effort,152.92539048396907,True,True,True
HumanEval/51,gpt-4o,Debugger,loc,2,True,True,True
HumanEval/51,gpt-4o,Debugger,sloc,2,True,True,True
HumanEval/51,gpt-4o,Debugger,comments,0,True,True,True
HumanEval/51,gpt-4o,Debugger,multi,0,True,True,True
HumanEval/51,gpt-4o,Debugger,blank,0,True,True,True
HumanEval/51,gpt-4o,Debugger,cc,3,True,True,True
HumanEval/51,gpt-4o,Debugger,halstead_volume,4.754887502163469,True,True,True
HumanEval/51,gpt-4o,Debugger,halstead_difficulty,0.5,True,True,True
HumanEval/51,gpt-4o,Debugger,halstead_effort,2.3774437510817346,True,True,True
HumanEval/52,gpt-4o,Debugger,loc,2,True,True,True
HumanEval/52,gpt-4o,Debugger,sloc,2,True,True,True
HumanEval/52,gpt-4o,Debugger,comments,0,True,True,True
HumanEval/52,gpt-4o,Debugger,multi,0,True,True,True
HumanEval/52,gpt-4o,Debugger,blank,0,True,True,True
HumanEval/52,gpt-4o,Debugger,cc,2,True,True,True
HumanEval/52,gpt-4o,Debugger,halstead_volume,4.754887502163469,True,True,True
HumanEval/52,gpt-4o,Debugger,halstead_difficulty,0.5,True,True,True
HumanEval/52,gpt-4o,Debugger,halstead_effort,2.3774437510817346,True,True,True
HumanEval/53,gpt-4o,Debugger,loc,2,True,True,True
HumanEval/53,gpt-4o,Debugger,sloc,2,True,True,True
HumanEval/53,gpt-4o,Debugger,comments,0,True,True,True
HumanEval/53,gpt-4o,Debugger,multi,0,True,True,True
HumanEval/53,gpt-4o,Debugger,blank,0,True,True,True
HumanEval/53,gpt-4o,Debugger,cc,1,True,True,True
HumanEval/53,gpt-4o,Debugger,halstead_volume,4.754887502163469,True,True,True
HumanEval/53,gpt-4o,Debugger,halstead_difficulty,0.5,True,True,True
HumanEval/53,gpt-4o,Debugger,halstead_effort,2.3774437510817346,True,True,True
HumanEval/54,gpt-4o,Debugger,loc,2,True,True,True
HumanEval/54,gpt-4o,Debugger,sloc,2,True,True,True
HumanEval/54,gpt-4o,Debugger,comments,0,True,True,True
HumanEval/54,gpt-4o,Debugger,multi,0,True,True,True
HumanEval/54,gpt-4o,Debugger,blank,0,True,True,True
HumanEval/54,gpt-4o,Debugger,cc,1,True,True,True
HumanEval/54,gpt-4o,Debugger,halstead_volume,4.754887502163469,True,True,True
HumanEval/54,gpt-4o,Debugger,halstead_difficulty,0.5,True,True,True
HumanEval/54,gpt-4o,Debugger,halstead_effort,2.3774437510817346,True,True,True
HumanEval/55,gpt-4o,Debugger,loc,5,True,True,True
HumanEval/55,gpt-4o,Debugger,sloc,5,True,True,True
HumanEval/55,gpt-4o,Debugger,comments,0,True,True,True
HumanEval/55,gpt-4o,Debugger,multi,0,True,True,True
HumanEval/55,gpt-4o,Debugger,blank,0,True,True,True
HumanEval/55,gpt-4o,Debugger,cc,2,True,True,True
HumanEval/55,gpt-4o,Debugger,halstead_volume,4.754887502163469,True,True,True
HumanEval/55,gpt-4o,Debugger,halstead_difficulty,0.5,True,True,True
HumanEval/55,gpt-4o,Debugger,halstead_effort,2.3774437510817346,True,True,True
HumanEval/56,gpt-4o,Debugger,loc,10,True,True,True
HumanEval/56,gpt-4o,Debugger,sloc,10,True,True,True
HumanEval/56,gpt-4o,Debugger,comments,0,True,True,True
HumanEval/56,gpt-4o,Debugger,multi,0,True,True,True
HumanEval/56,gpt-4o,Debugger,blank,0,True,True,True
HumanEval/56,gpt-4o,Debugger,cc,5,True,True,True
HumanEval/56,gpt-4o,Debugger,halstead_volume,59.794705707972525,True,True,True
HumanEval/56,gpt-4o,Debugger,halstead_difficulty,4.0,True,True,True
HumanEval/56,gpt-4o,Debugger,halstead_effort,239.1788228318901,True,True,True
HumanEval/57,gpt-4o,Debugger,loc,2,True,True,True
HumanEval/57,gpt-4o,Debugger,sloc,2,True,True,True
HumanEval/57,gpt-4o,Debugger,comments,0,True,True,True
HumanEval/57,gpt-4o,Debugger,multi,0,True,True,True
HumanEval/57,gpt-4o,Debugger,blank,0,True,True,True
HumanEval/57,gpt-4o,Debugger,cc,4,True,True,True
HumanEval/57,gpt-4o,Debugger,halstead_volume,82.0447025077789,True,True,True
HumanEval/57,gpt-4o,Debugger,halstead_difficulty,3.5,True,True,True
HumanEval/57,gpt-4o,Debugger,halstead_effort,287.15645877722613,True,True,True
HumanEval/58,gpt-4o,Debugger,loc,2,True,True,True
HumanEval/58,gpt-4o,Debugger,sloc,2,True,True,True
HumanEval/58,gpt-4o,Debugger,comments,0,True,True,True
HumanEval/58,gpt-4o,Debugger,multi,0,True,True,True
HumanEval/58,gpt-4o,Debugger,blank,0,True,True,True
HumanEval/58,gpt-4o,Debugger,cc,1,True,True,True
HumanEval/58,gpt-4o,Debugger,halstead_volume,4.754887502163469,True,True,True
HumanEval/58,gpt-4o,Debugger,halstead_difficulty,0.5,True,True,True
HumanEval/58,gpt-4o,Debugger,halstead_effort,2.3774437510817346,True,True,True
HumanEval/59,gpt-4o,Debugger,loc,8,True,True,True
HumanEval/59,gpt-4o,Debugger,sloc,8,True,True,True
HumanEval/59,gpt-4o,Debugger,comments,0,True,True,True
HumanEval/59,gpt-4o,Debugger,multi,0,True,True,True
HumanEval/59,gpt-4o,Debugger,blank,0,True,True,True
HumanEval/59,gpt-4o,Debugger,cc,3,True,True,True
